Address;RegName;Clk;Rst;Port;Public;Signal;BitPos;Default;SW(R/W);HW(W);MCU(W);MISC;Description
0x0254;RXDFE_IIR_INF25;pclk;reset_n;;;reg_iq_coef_train_coef1;[31:0];32'd0;RO;;;;~
0x0258;RXDFE_IIR_INF26;pclk;reset_n;;;reg_iq_coef_train_coef2;[31:0];32'd0;RO;;;;~
0x025C;RXDFE_IIR_INF27;pclk;reset_n;;;reg_iq_coef_train_coef3;[31:0];32'd0;RO;;;;~
0x0260;RXDFE_IIR_INF28;pclk;reset_n;;;reg_iq_coef_train_coef4;[31:0];32'd0;RO;;;;~
0x0264;RXDFE_IIR_INF29;pclk;reset_n;;;reg_iq_coef_train_coef5;[31:0];32'd0;RO;;;;~
0x0268;RXDFE_IIR_INF30;pclk;reset_n;;;reg_iq_coef_train_coef6;[31:0];32'd0;RO;;;;~
0x026C;RXDFE_IIR_INF31;pclk;reset_n;;;;[31:19];13'd0;RO;;;;
;;;;;;reg_iq_coef_train_coef7;[18:0];19'd0;RO;;;;~
0x0270;RXDFE_IIR_INF32;pclk;reset_n;;;;[31:19];13'd0;RO;;;;
;;;;;;reg_iq_coef_train_coef8;[18:0];19'd0;RO;;;;~
0x0274;RXDFE_IIR_INF33;pclk;reset_n;;;;[31:19];13'd0;RO;;;;
;;;;;;reg_iq_coef_train_coef9;[18:0];19'd0;RO;;;;~
0x0278;RXDFE_IIR_INF34;pclk;reset_n;;;;[31:19];13'd0;RO;;;;
;;;;;;reg_iq_coef_train_coef10;[18:0];19'd0;RO;;;;~
0x027C;DETECT_CONF0;pclk;reset_n;;;reg_dfs_satur_check_len;[31:26];6'd20;R/W;;;;
;;;;;;reg_dfs_ratio_dly;[25:21];5'h5;R/W;;;;
;;;;;;reg_dfs_rising_relative_thr;[20:6];15'b100100;R/W;;;;
;;;;;;reg_dfs_rising_amp_thr;[5:0];6'h5;R/W;;;;
0x0280;DETECT_CONF1;pclk;reset_n;;;;[31:29];3'd0;RO;;;;
;;;;;;reg_dfs_rf_same_freq;[28];1'b0;R/W;;;;~
;;;;;;reg_dfs_dc_est_enable;[27];1'b1;R/W;;;;
;;;;;;reg_dfs_satur_enable;[26];1'b1;R/W;;;;
;;;;;;reg_dfs_drop_prof;[25];1'b0;R/W;;;;~
;;;;;;reg_dfs_ltf_en;[24];1'b0;R/W;;;;~
;;;;;;reg_dfs_ltf_thr;[23:14];10'd100;R/W;;;;~
;;;;;;reg_dfs_max_pulse_wait;[13:0];14'd16000;R/W;;;;~
0x0284;DETECT_CONF2;pclk;reset_n;;;reg_dfs_stable_fall_check_delay;[31:27];5'd31;R/W;;;;
;;;;;;reg_dfs_const_envelope_delay;[26:22];5'd10;R/W;;;;
;;;;;;reg_dfs_enve_det_thr_low_amp;[21:18];4'b1010;R/W;;;;
;;;;;;reg_dfs_gain_change_amp_thr;[17:7];11'd725;R/W;;;;
;;;;;;reg_dfs_zc_ref;[6:4];3'd5;R/W;;;;
;;;;;;reg_dfs_pulse_amp_est_dly;[3:0];4'd4;R/W;;;;
0x0288;DETECT_CONF3;pclk;reset_n;;;reg_dfs_satur_pass_len;[31:26];6'd16;R/W;;;;
;;;;;;reg_dfs_reset_delay_len;[25:22];4'd0;R/W;;;;
;;;;;;reg_dfs_fall_edge_rel_lgain_thr;[21:7];15'b100100;R/W;;;;
;;;;;;reg_dfs_envelope_det_num;[6:0];7'd32;R/W;;;;
0x028C;DETECT_CONF4;pclk;reset_n;;;reg_dfs_etsi_width_max_type3;[31:19];13'd1280;R/W;;;;
;;;;;;reg_dfs_pulse_amp_thr;[18:13];6'd8;R/W;;;;
;;;;;;reg_dfs_fall_edge_check_delay;[12:8];5'd18;R/W;;;;
;;;;;;reg_dfs_fall_edge_check_max_len;[7:0];8'd99;R/W;;;;
0x0290;DETECT_CONF5;pclk;reset_n;;;reg_dfs_etsi_width_max_type4;[31:19];13'd2480;R/W;;;;
;;;;;;reg_dfs_etsi_width_min_type4;[18:6];13'd1580;R/W;;;;
;;;;;;reg_dfs_amp_check_thr;[5:0];6'd5;R/W;;;;
0x0294;DETECT_CONF6;pclk;reset_n;;;reg_dfs_rising_amp_thr_160m;[31:26];6'd6;R/W;;;;
;;;;;;reg_dfs_fcc_width_min_longchirp;[25:13];13'd3980;R/W;;;;
;;;;;;reg_dfs_fcc_width_max_type4;[12:0];13'd1680;R/W;;;;
0x0298;DETECT_CONF7;pclk;reset_n;;;;[31];1'd0;RO;;;;
;;;;;;reg_dfs_redge_prof_cmp_bypass;[30];1'b0;R/W;;;;~
;;;;;;reg_dfs_dc_est_thr;[29:24];6'd24;R/W;;;;
;;;;;;reg_dfs_satur_check_thr;[23:13];11'd1100;R/W;;;;
;;;;;;reg_dfs_fcc_width_max_longchirp;[12:0];13'd8080;R/W;;;;
0x029C;DETECT_CONF8;pclk;reset_n;;;;[31:30];2'b0;RO;;;;
;;;;;;reg_dfs_isofdm_check_40m;[29:24];6'd12;R/W;;;;
;;;;;;reg_dfs_isofdm_check_20m;[23:18];6'd11;R/W;;;;
;;;;;;reg_dfs_pulse_catch_bypass;[17];1'b1;R/W;;;;~
;;;;;;reg_dfs_pulse_catch_wait_cnt;[16:6];11'd100;R/W;;;;~
;;;;;;reg_dfs_residual_dc_check_thr;[5:0];6'd6;R/W;;;;
0x02A0;DETECT_CONF9;pclk;reset_n;;;reg_dfs_cont_env_delay;[31:28];4'd0;R/W;;;;
;;;;;;reg_dfs_agc_pulse_width_fcc;[27:17];11'd1840;R/W;;;;~
;;;;;;reg_dfs_agc_pulse_width_etsi;[16:6];11'd1280;R/W;;;;~
;;;;;;reg_dfs_fedge_amp_thr_hgain_160m;[5:0];6'd15;R/W;;;;
0x02A4;DETECT_CONF10;pclk;reset_n;;;;[31:28];4'b0;RO;;;;
;;;;;;reg_dfs_isofdm_check_80m;[27:22];6'd15;R/W;;;;
;;;;;;reg_dfs_fedge_thr_check_80m;[21:16];6'd15;R/W;;;;
;;;;;;reg_dfs_fedge_thr_check_40m;[15:10];6'd12;R/W;;;;
;;;;;;reg_dfs_fedge_thr_check_20m;[9:4];6'd11;R/W;;;;
;;;;;;reg_dfs_enve_det_thr_high_amp;[3:0];4'b1000;R/W;;;;
0x02A8;DETECT_CONF11;pclk;reset_n;;;reg_dfs_fedge_amp_thr_hgain_80m;[31:26];6'd15;R/W;;;;
;;;;;;reg_dfs_fcc_width_min_thr;[25:13];13'd65;R/W;;;;
;;;;;;reg_dfs_etsi_width_min_thr;[12:0];13'd28;R/W;;;;
0x02AC;DETECT_CONF12;pclk;reset_n;;;;[31:30];2'b0;RO;;;;
;;;;;;reg_dfs_fedge_amp_thr_hgain_20m;[29:24];6'd15;R/W;;;;
;;;;;;reg_dfs_fedge_amp_thr_lgain_160m;[23:18];6'd15;R/W;;;;
;;;;;;reg_dfs_fedge_amp_thr_lgain_80m;[17:12];6'd15;R/W;;;;
;;;;;;reg_dfs_fedge_amp_thr_lgain_40m;[11:6];6'd15;R/W;;;;
;;;;;;reg_dfs_fedge_amp_thr_lgain_20m;[5:0];6'd15;R/W;;;;
0x02B0;DETECT_CONF13;pclk;reset_n;;;reg_dfs_isofdm_check_160m;[31:26];6'd16;R/W;;;;
;;;;;;reg_dfs_fall_edge_rel_hgain_thr;[25:11];15'b100100;R/W;;;;
;;;;;;reg_dfs_residual_dc_est_len;[10:0];11'd1024;R/W;;;;
0x02B4;DETECT_CONF14;pclk;reset_n;;;reg_dfs_idata_dc_hgain;[31:24];8'd0;R/W;;;;
;;;;;;reg_dfs_qdata_dc_hgain;[23:16];8'd0;R/W;;;;
;;;;;;reg_dfs_idata_dc_lgain;[15:8];8'd0;R/W;;;;
;;;;;;reg_dfs_qdata_dc_lgain;[7:0];8'd0;R/W;;;;
0x02B8;DETECT_CONF15;pclk;reset_n;;;;[31:21];11'd0;RO;;;;
;;;;;;reg_dfs_enve_det_thr;[20:15];6'd12;R/W;;;;
;;;;;;reg_dfs_bp_redge_wait_time;[14:12];3'd5;R/W;;;;
;;;;;;reg_dfs_fedge_amp_thr_hgain_40m;[11:6];6'd15;R/W;;;;
;;;;;;reg_dfs_fedge_thr_check_160m;[5:0];6'd16;R/W;;;;
0x02BC;DETECT_CONF16;pclk;reset_n;;;;[31:24];8'd0;RO;;;;
;;;;;;reg_dfs_sec_freq_chirp_thr;[23:17];7'd44;R/W;;;;
;;;;;;reg_dfs_sec_freq_sec_seq_start;[16:11];6'd1;R/W;;;;
;;;;;;reg_dfs_sec_freq_fir_seq_start;[10:8];3'd3;R/W;;;;
;;;;;;reg_dfs_sec_freq_search_dur;[7:2];6'd32;R/W;;;;
;;;;;;reg_dfs_sec_freq_det_en;[1];1'b1;R/W;;;;~
;;;;;;reg_dfs_fir_enable;[0];1'b1;R/W;;;;~
0x02C0;DETECT_CONF17;pclk;reset_n;;;;[31:30];2'd0;RO;;;;
;;;;;;reg_dfs_reserve;[29:14];16'd0;R/W;;;;~
;;;;;;reg_dfs_bp_fedge_thr;[13:8];6'd19;R/W;;;;
;;;;;;reg_dfs_bp_redge_thr;[7:1];7'd69;R/W;;;;
;;;;;;reg_dfs_big_power_chk_en;[0];1'b1;R/W;;;;~
0x02C4;MATCH_CONF1;pclk;reset_n;;;reg_dfs_fcc_max_chirp_cnt;[31:0];32'd960000000;R/W;;;;~
0x02C8;MATCH_CONF2;pclk;reset_n;;;reg_dfs_pulse_amp_rel_thr;[31:28];4'h6;R/W;;;;
;;;;;;reg_dfs_pulse_max_cnt;[27:0];28'h8000000;R/W;;;;~
0x02CC;MATCH_CONF3;pclk;reset_n;;;reg_dfs_fcc_type0_pri_max;[31:23];9'd224;R/W;;;;
;;;;;;reg_dfs_fcc_type0_width_min;[22:16];7'd60;R/W;;;;
;;;;;;reg_dfs_fcc_max_chirp_width;[15:8];8'd144;R/W;;;;
;;;;;;reg_dfs_fcc_min_chirp_width;[7:0];8'd140;R/W;;;;
0x02D0;MATCH_CONF4;pclk;reset_n;;;;[31:26];6'd0;RO;;;;
;;;;;;reg_dfs_etsi_stagger_width_max;[25:17];9'd240;R/W;;;;
;;;;;;reg_dfs_etsi_type0_pri_min;[16:7];10'd416;R/W;;;;
;;;;;;reg_dfs_fcc_type1_width_min;[6:0];7'd60;R/W;;;;
0x02D4;MATCH_CONF5;pclk;reset_n;;;;[31:29];3'b0;RO;;;;
;;;;;;reg_dfs_fcc_type6_pri_min;[28:17];12'd1904;R/W;;;;
;;;;;;reg_dfs_etsi_type0_width_max;[16:9];8'd160;R/W;;;;
;;;;;;reg_dfs_etsi_type0_pri_max;[8:0];9'd224;R/W;;;;
0x02D8;MATCH_CONF6;pclk;reset_n;;;;[31];1'b0;RO;;;;
;;;;;;reg_dfs_fcc_type0_width_max;[30:23];8'd160;R/W;;;;
;;;;;;reg_dfs_fcc_type2_width_min;[22:16];7'd60;R/W;;;;
;;;;;;reg_dfs_etsi_type1_width_max;[15:6];10'd480;R/W;;;;
;;;;;;reg_dfs_etsi_type1_width_min;[5:0];6'd28;R/W;;;;
0x02DC;MATCH_CONF7;pclk;reset_n;;;;[31];1'h0;RO;;;;
;;;;;;reg_dfs_fcc_type4_pri_max;[30:22];9'd224;R/W;;;;
;;;;;;reg_dfs_fcc_type2_width_max;[21:12];10'd480;R/W;;;;
;;;;;;reg_dfs_etsi_type1_pri_min;[11:0];12'd2016;R/W;;;;
0x02E0;MATCH_CONF8;pclk;reset_n;;;reg_dfs_etsi_fcc;[31];1'b0;R/W;;;;
;;;;;;reg_dfs_pulse_min_num_long_chirp;[30:28];3'd4;R/W;;;;
;;;;;;reg_dfs_pulse_min_num;[27:25];3'd4;R/W;;;;
;;;;;;reg_dfs_pulse_min_match;[24:22];3'd2;R/W;;;;
;;;;;;reg_dfs_pulse_width_thr;[21:16];6'd20;R/W;;;;
;;;;;;reg_dfs_pulse_amp_abs_thr;[15:9];7'd40;R/W;;;;
;;;;;;reg_dfs_etsi_type1_pri_max;[8:0];9'd288;R/W;;;;
0x02E4;MATCH_CONF9;pclk;reset_n;;;reg_dfs_fcc_type6_pri_max;[31:23];9'd176;R/W;;;;
;;;;;;reg_dfs_fcc_type3_width_max;[22:15];8'd112;R/W;;;;
;;;;;;reg_dfs_etsi_type2_width_max;[14:6];9'd256;R/W;;;;
;;;;;;reg_dfs_etsi_type2_width_min;[5:0];6'd28;R/W;;;;
0x02E8;MATCH_CONF10;pclk;reset_n;;;;[31:26];6'b0;RO;;;;
;;;;;;reg_dfs_fcc_type6_width_max;[25:18];8'd160;R/W;;;;
;;;;;;reg_dfs_fcc_type3_width_min;[17:9];9'd460;R/W;;;;
;;;;;;reg_dfs_etsi_type2_pri_min;[8:0];9'd176;R/W;;;;
0x02EC;MATCH_CONF11;pclk;reset_n;;;;[31];1'b0;RO;;;;
;;;;;;reg_dfs_fcc_type0_pri_min;[30:21];10'd416;R/W;;;;
;;;;;;reg_dfs_pulse_amp_switch_amp;[20:9];12'd200;R/W;;;;~
;;;;;;reg_dfs_etsi_type2_pri_max;[8:0];9'd288;R/W;;;;
0x02F0;MATCH_CONF12;pclk;reset_n;;;;[31];1'b0;RO;;;;
;;;;;;reg_dfs_fcc_type4_pri_min;[30:21];10'd480;R/W;;;;
;;;;;;reg_dfs_pulse_pri_thr;[20:15];6'd30;R/W;;;;
;;;;;;reg_dfs_etsi_type3_width_max;[14:6];9'd256;R/W;;;;
;;;;;;reg_dfs_etsi_type3_width_min;[5:0];6'd28;R/W;;;;
0x02F4;MATCH_CONF13;pclk;reset_n;;;;[31];1'b0;RO;;;;
;;;;;;reg_dfs_fcc_type3_pri_max;[30:22];9'd224;R/W;;;;
;;;;;;reg_dfs_etsi_type3_pri_max;[21:10];12'd2174;R/W;;;;
;;;;;;reg_dfs_etsi_type3_pri_min;[9:0];10'd384;R/W;;;;
0x02F8;MATCH_CONF14;pclk;reset_n;;;;[31:26];6'd0;RO;;;;
;;;;;;reg_dfs_etsi_stagger_width_min;[25:20];6'd28;R/W;;;;
;;;;;;reg_dfs_etsi_type4_width_max;[19:10];10'd432;R/W;;;;
;;;;;;reg_dfs_etsi_type4_width_min;[9:0];10'd556;R/W;;;;
0x02FC;MATCH_CONF15;pclk;reset_n;;;;[31:26];6'b0;RO;;;;
;;;;;;reg_dfs_fcc_type6_width_min;[25:19];7'd60;R/W;;;;
;;;;;;reg_dfs_etsi_type4_pri_max;[18:10];9'd224;R/W;;;;
;;;;;;reg_dfs_etsi_type4_pri_min;[9:0];10'd384;R/W;;;;
0x0300;MATCH_CONF16;pclk;reset_n;;;;[31:27];5'd0;RO;;;;
;;;;;;reg_dfs_fcc_type4_width_max;[26:18];9'd144;R/W;;;;
;;;;;;reg_dfs_pulse2_pri_thr;[17:11];7'd100;R/W;;;;
;;;;;;reg_dfs_etsi_min_stagger_pri;[10:0];11'd970;R/W;;;;
0x0304;MATCH_CONF17;pclk;reset_n;;;;[31];2'd0;RO;;;;
;;;;;;reg_dfs_fcc_type3_pri_min;[30:21];10'd480;R/W;;;;
;;;;;;reg_dfs_pulse3_pri_thr;[20:13];8'd180;R/W;;;;
;;;;;;reg_dfs_buffer_pulse_num;[12:10];3'd4;R/W;;;;
;;;;;;reg_dfs_etsi_max_stagger_pri;[9:0];10'd586;R/W;;;;
0x0308;MATCH_CONF18;pclk;reset_n;;;;[31:27];5'b0;RO;;;;
;;;;;;reg_dfs_fcc_type4_width_min;[26:18];9'd348;R/W;;;;
;;;;;;reg_dfs_fcc_type1_width_max;[17:10];8'd160;R/W;;;;
;;;;;;reg_dfs_etsi_type5_pri_max;[9:0];10'd480;R/W;;;;
0x030C;MATCH_CONF19;pclk;reset_n;;;reg_dfs_pulse_radar_rpt_sel;[31];1'b0;R/W;;;;~
;;;;;;reg_dfs_fcc_type2_pri_min;[30:21];10'd576;R/W;;;;
;;;;;;reg_dfs_fcc_type2_pri_max;[20:9];12'd2176;R/W;;;;
;;;;;;reg_dfs_fcc_type1_pri_min;[8:0];9'd320;R/W;;;;
0x0310;MATCH_CONF20;pclk;reset_n;;;;[31:29];3'b0;RO;;;;
;;;;;;reg_dfs_radar_type_rpt_sel;[28:19];10'd0;R/W;;;;~
;;;;;;reg_dfs_etsi_type0_width_min;[18:12];7'd60;R/W;;;;
;;;;;;reg_dfs_fcc_chirp_pulse_num;[11:9];3'd4;R/W;;;;
;;;;;;reg_dfs_fcc_type1_pri_max;[8:0];9'd192;R/W;;;;
0x0314;MATCH_CONF21;pclk;reset_n;;;;[31:26];6'd0;RO;;;;
;;;;;;reg_dfs_radar_type;[25:23];3'd0;RO;;;;~
;;;;;;reg_dfs_radar_freq;[22:12];11'd0;RO;;;;~
;;;;;;reg_dfs_radar_amp;[11:0];12'd0;RO;;;;~
0x0318;MATCH_CONF22;pclk;reset_n;;;;[31:13];19'd0;RO;;;;
;;;;;;reg_dfs_radar_width;[12:0];13'd0;RO;;;;~
0x031C;MATCH_CONF23;pclk;reset_n;;;reg_dfs_radar_pri1;[31:0];32'd0;RO;;;;~
0x0320;MATCH_CONF24;pclk;reset_n;;;reg_dfs_radar_pri2;[31:0];32'd0;RO;;;;~
0x0324;MATCH_CONF25;pclk;reset_n;;;reg_dfs_radar_pri3;[31:0];32'd0;RO;;;;~
0x0328;RXCTRLTD_CTRL;pclk;reset_n;;;reg_rxctrltd_ctrl;[31:0];32'h0;R/W;;;;~
0x032C;DFS_CONF0;pclk;reset_n;;;;[31:16];16'd0;RO;;;;
;;;;;;reg_dfs_sync_reset_en;[15];1'b1;R/W;;;;~
;;;;;;reg_dfs_same_width_chk_en;[14];1'b1;R/W;;;;~
;;;;;;reg_dfs_same_amp_chk_en;[13];1'b1;R/W;;;;~
;;;;;;reg_dfs_fedge_chk_en;[12];1'b1;R/W;;;;~
;;;;;;reg_dfs_rising_peak_chk_en;[11];1'b1;R/W;;;;~
;;;;;;reg_dfs_off_line;[10];1'b0;R/W;;;;~
;;;;;;reg_dfs_agc_stable_cnt;[9:2];8'd128;R/W;;;;~
;;;;;;reg_dfs_en;[1];1'b0;R/W;;;;~
;;;;;;reg_dfs_rst_sel;[0];1'b0;R/W;;;;~
0x0330;DFX_CONF0;pclk;reset_n;;;;[31];1'b0;RO;;;;
;;;;;;reg_rpt_dotb_fsm_sta;[30:16];15'd0;RO;;;;~
;;;;;;;[15];1'b0;RO;;;;
;;;;;;reg_rpt_ofdm_fsm_sta;[14:0];15'd0;RO;;;;~
0x0334;DFX_CONF1;pclk;reset_n;;;;[31:16];16'd0;RO;;;;
;;;;;;reg_rpt_agc_lock_pos_cnt;[15:8];8'd0;RO;;;;~
;;;;;;reg_rpt_cca_pkt_finish_pos_cnt;[7:0];8'd0;RO;;;;~
0x0338;DFX_CONF2;pclk;reset_n;;;reg_rpt_ofdm_fine_timing_pos_cnt;[31:16];16'd0;RO;;;;~
;;;;;;reg_rpt_ofdm_pkt_det_pos_cnt;[15:0];16'd0;RO;;;;~
0x033C;DFX_CONF3;pclk;reset_n;;;;[31:1];31'd0;RO;;;;
;;;;;;reg_rpt_clr;[0];1'b0;R/W;;;;~
0x0340;DFX_CONF4;pclk;reset_n;;;;[31:2];30'd0;RO;;;;
;;;;;;reg_rx_overtime_rst_en;[1];1'b1;R/W;;;;~
;;;;;;reg_rx_ofdm_en;[0];1'b1;R/W;;;;~
0x0344;CCA_CTRL_CONF_1;pclk;reset_n;;;reg_cca_pktend_fft_start_sel;[31];1'd0;R/W;;;;~
;;;;;;reg_cca_pkend_frze_agc_en;[30];1'd1;R/W;;;;~
;;;;;;reg_cca_fft_delay_sel;[29];1'd0;R/W;;;;~
;;;;;;reg_cca_sta_chk_en_sel;[28];1'd0;R/W;;;;~
;;;;;;reg_cca_work_en;[27];1'd1;R/W;;;;~
;;;;;;reg_cca_fftscan_comp;[26:19];8'd132;R/W;;;;
;;;;;;reg_cca_unlock_clr_en;[18];1'b0;R/W;;;;~
;;;;;;reg_cca_en_force_on;[17];1'b0;R/W;;;;~
;;;;;;reg_cca_clr_tdm_finsh;[16];1'b0;R/W;;;;~
;;;;;;reg_cca_tfdm_cmp_en;[15];1'b1;R/W;;;;
;;;;;;reg_cca_pkend_force_gain_en;[14];1'b1;R/W;;;;~
;;;;;;reg_cca_rxtdm_finish_pos_dis;[13];1'b0;R/W;;;;~
;;;;;;reg_cca_pri20_sync_on_busy;[12];1'b1;R/W;;;;~
;;;;;;reg_cca_ant_idx_force;[11];1'b0;R/W;;;;~
;;;;;;reg_cca_ant_idx_force_en;[10];1'b0;R/W;;;;~
;;;;;;reg_cca_force_sec80;[9];1'b0;R/W;;;;~
;;;;;;reg_cca_force_sec80_en;[8];1'b0;R/W;;;;~
;;;;;;reg_cca_force_sec40;[7];1'b0;R/W;;;;~
;;;;;;reg_cca_force_sec40_en;[6];1'b0;R/W;;;;~
;;;;;;reg_cca_force_sec20;[5];1'b0;R/W;;;;~
;;;;;;reg_cca_force_sec20_en;[4];1'b0;R/W;;;;~
;;;;;;reg_cca_force_pri20;[3];1'b0;R/W;;;;~
;;;;;;reg_cca_force_pri20_en;[2];1'b0;R/W;;;;~
;;;;;;reg_cca_pktend_det_en;[1];1'b1;R/W;;;;~
;;;;;;reg_cca_fft_scan_en;[0];1'd1;R/W;;;;~
0x0348;CCA_AGC_FRZE_1;pclk;reset_n;;;;[31];1'd0;RO;;;;
;;;;;;reg_cca_bitmap_force;[30:23];8'b0;R/W;;;;~
;;;;;;reg_cca_bitmap_force_en;[22];1'b0;R/W;;;;~
;;;;;;reg_cca_bitmap_inv_order;[21];1'b0;R/W;;;;~
;;;;;;reg_cca_frze_agc_40_wait;[20:10];11'd273;R/W;;;;~
;;;;;;reg_cca_frze_agc_20_wait;[9:0];10'd136;R/W;;;;~
0x034C;CCA_AGC_FRZE_2;pclk;reset_n;;;;[31];1'd0;RO;;;;
;;;;;;reg_cca_extra_kep;[30:27];4'd0;R/W;;;;~
;;;;;;reg_cca_diag_done_swap;[26];1'd0;R/W;;;;~
;;;;;;reg_cca_diag_swap;[25];1'd0;R/W;;;;~
;;;;;;reg_cca_frze_agc_160_wait;[24:12];13'd1088;R/W;;;;~
;;;;;;reg_cca_frze_agc_80_wait;[11:0];12'd544;R/W;;;;~
0x0350;CCA_DEBUG_DUMP0;pclk;reset_n;;;reg_cca_debug_ro_dump;[31:0];32'd0;RO;;;;~
0x0354;RXDFE_IQ_LEAKY0;pclk;reset_n;;;reg_iir_train_leaky_start_point;[31:16];16'd0;R/W;;;;
;;;;;;reg_iq_train_leaky_start_point;[15:0];16'd0;R/W;;;;
0x0358;RXDFE_IQ_LEAKY1;pclk;reset_n;;;;[31:30];2'b0;RO;;;;
;;;;;;reg_iq_max_err_ch1;[29:20];10'h0;RO;;;;~
;;;;;;reg_iq_max_err_ch0;[19:10];10'h0;RO;;;;~
;;;;;;reg_iir_max_err;[9:0];10'h0;RO;;;;~
0x035C;RXDFE_IQ_MEM_CFG0;pclk;reset_n;;;reg_trx_iqrkrx_sw_rd_mode;[31];1'b0;R/W;;;;~
;;;;;;reg_trx_iqrktx_sw_rd_en;[30];1'b0;R/W;;;;~
;;;;;;reg_trx_iqrkrx_sw_rd_en;[29];1'b0;R/W;;;;~
;;;;;;reg_trx_iqmem_sw_rd_en;[28];1'b0;R/W;;;;~
;;;;;;reg_iqcof_otap_vga_ch1;[27:22];6'b0;R/W;;;;
;;;;;;reg_iqcof_otap_en_ch1;[21];1'b0;R/W;;;;
;;;;;;reg_iqcof_otap_vga_ch0;[20:15];6'b0;R/W;;;;
;;;;;;reg_iqcof_otap_en_ch0;[14];1'b0;R/W;;;;
;;;;;;reg_trx_iqcof_set_addr_vld;[13];1'b0;R/W;;;;~
;;;;;;reg_trx_iqcof_set_addr;[12:4];9'b0;R/W;;;;~
;;;;;;reg_trx_iqcof_set_en;[3];1'b0;R/W;;;;~
;;;;;;reg_trx_loop_mode;[2];1'b0;R/W;;;;~
;;;;;;reg_trx_iqcof_rd_force_on;[1];1'b0;R/W;;;;~
;;;;;;reg_trx_iqcof_mem_force_on;[0];1'b0;R/W;;;;~
0x0360;RXDFE_IQ_MEM_COF_SET;pclk;reset_n;;;reg_trx_iqcof_set_q;[31:16];16'b0;R/W;;;;~
;;;;;;reg_trx_iqcof_set_i;[15:0];16'b0;R/W;;;;~
0x0364;RXDFE_IQ_MEM_OTAP_COF0;pclk;reset_n;;;reg_iqcof_fir_otap_q_ch0;[31:16];16'b0;R/W;;;;
;;;;;;reg_iqcof_fir_otap_i_ch0;[15:0];16'b0;R/W;;;;
0x0368;RXDFE_IQ_MEM_OTAP_COF1;pclk;reset_n;;;reg_iqcof_fir_otap_q_ch1;[31:16];16'b0;R/W;;;;
;;;;;;reg_iqcof_fir_otap_i_ch1;[15:0];16'b0;R/W;;;;
0x036C;DC_CALIBRATE_CFG0;pclk;reset_n;;;;[31:28];4'b0;RO;;;;
;;;;;;reg_dc_est_en;[27];1'b0;R/W;;;;~
;;;;;;reg_dc0_comp_ch0_i_gain0;[26:18];9'b0;R/W;;;;~
;;;;;;reg_dc0_comp_ch0_i_gain1;[17:9];9'b0;R/W;;;;~
;;;;;;reg_dc0_comp_ch0_i_gain2;[8:0];9'b0;R/W;;;;~
0x0370;DC_CALIBRATE_CFG1;pclk;reset_n;;;;[31:28];4'b0;RO;;;;
;;;;;;reg_iq_est_en_sel;[27];1'b0;R/W;;;;~
;;;;;;reg_dc0_comp_ch0_i_gain3;[26:18];9'b0;R/W;;;;~
;;;;;;reg_dc0_comp_ch0_i_gain4;[17:9];9'b0;R/W;;;;~
;;;;;;reg_dc0_comp_ch0_i_gain5;[8:0];9'b0;R/W;;;;~
0x0374;DC_CALIBRATE_CFG2;pclk;reset_n;;;;[31:27];5'b0;RO;;;;
;;;;;;reg_dc0_comp_ch0_i_gain6;[26:18];9'b0;R/W;;;;~
;;;;;;reg_dc0_comp_ch0_i_gain7;[17:9];9'b0;R/W;;;;~
;;;;;;reg_dc0_comp_ch0_q_gain0;[8:0];9'b0;R/W;;;;~
0x0378;DC_CALIBRATE_CFG3;pclk;reset_n;;;;[31:27];5'b0;RO;;;;
;;;;;;reg_dc0_comp_ch0_q_gain1;[26:18];9'b0;R/W;;;;~
;;;;;;reg_dc0_comp_ch0_q_gain2;[17:9];9'b0;R/W;;;;~
;;;;;;reg_dc0_comp_ch0_q_gain3;[8:0];9'b0;R/W;;;;~
0x037C;DC_CALIBRATE_CFG4;pclk;reset_n;;;;[31:27];5'b0;RO;;;;
;;;;;;reg_dc0_comp_ch0_q_gain4;[26:18];9'b0;R/W;;;;~
;;;;;;reg_dc0_comp_ch0_q_gain5;[17:9];9'b0;R/W;;;;~
;;;;;;reg_dc0_comp_ch0_q_gain6;[8:0];9'b0;R/W;;;;~
0x0380;DC_CALIBRATE_CFG5;pclk;reset_n;;;;[31:27];5'b0;RO;;;;
;;;;;;reg_dc0_comp_ch0_q_gain7;[26:18];9'b0;R/W;;;;~
;;;;;;reg_dc1_comp_ch0_i_gain0;[17:9];9'b0;R/W;;;;~
;;;;;;reg_dc1_comp_ch1_i_gain0;[8:0];9'b0;R/W;;;;~
0x0384;DC_CALIBRATE_CFG6;pclk;reset_n;;;;[31:27];5'b0;RO;;;;
;;;;;;reg_dc0_comp_ch1_i_gain0;[26:18];9'b0;R/W;;;;~
;;;;;;reg_dc0_comp_ch1_i_gain1;[17:9];9'b0;R/W;;;;~
;;;;;;reg_dc0_comp_ch1_i_gain2;[8:0];9'b0;R/W;;;;~
0x0388;DC_CALIBRATE_CFG7;pclk;reset_n;;;;[31:27];5'b0;RO;;;;
;;;;;;reg_dc0_comp_ch1_i_gain3;[26:18];9'b0;R/W;;;;~
;;;;;;reg_dc0_comp_ch1_i_gain4;[17:9];9'b0;R/W;;;;~
